Country,Year,Label,Indicator,Value,Region
Palau,1826,GDP Growth/Capita (%),GDP,0.325,Rest of World
Palau,1827,GDP Growth/Capita (%),GDP,0.325,Rest of World
Palau,1828,GDP Growth/Capita (%),GDP,0.325,Rest of World
Palau,1829,GDP Growth/Capita (%),GDP,0.325,Rest of World
Palau,1830,GDP Growth/Capita (%),GDP,0.325,Rest of World
Palau,1831,GDP Growth/Capita (%),GDP,0.325,Rest of World
Palau,1832,GDP Growth/Capita (%),GDP,0.325,Rest of World
Palau,1833,GDP Growth/Capita (%),GDP,0.325,Rest of World
Palau,1834,GDP Growth/Capita (%),GDP,0.325,Rest of World
Palau,1835,GDP Growth/Capita (%),GDP,0.325,Rest of World
Palau,1836,GDP Growth/Capita (%),GDP,0.325,Rest of World
Palau,1837,GDP Growth/Capita (%),GDP,0.325,Rest of World
Palau,1838,GDP Growth/Capita (%),GDP,0.325,Rest of World
Palau,1839,GDP Growth/Capita (%),GDP,0.325,Rest of World
Palau,1840,GDP Growth/Capita (%),GDP,0.325,Rest of World
Palau,1841,GDP Growth/Capita (%),GDP,0.325,Rest of World
Palau,1842,GDP Growth/Capita (%),GDP,0.325,Rest of World
Palau,1843,GDP Growth/Capita (%),GDP,0.325,Rest of World
Palau,1844,GDP Growth/Capita (%),GDP,0.325,Rest of World
Palau,1845,GDP Growth/Capita (%),GDP,0.325,Rest of World
Palau,1846,GDP Growth/Capita (%),GDP,0.325,Rest of World
Palau,1847,GDP Growth/Capita (%),GDP,0.325,Rest of World
Palau,1848,GDP Growth/Capita (%),GDP,0.325,Rest of World
Palau,1849,GDP Growth/Capita (%),GDP,0.325,Rest of World
Palau,1850,GDP Growth/Capita (%),GDP,0.325,Rest of World
Palau,1851,GDP Growth/Capita (%),GDP,0.325,Rest of World
Palau,1852,GDP Growth/Capita (%),GDP,0.325,Rest of World
Palau,1853,GDP Growth/Capita (%),GDP,0.325,Rest of World
Palau,1854,GDP Growth/Capita (%),GDP,0.325,Rest of World
Palau,1855,GDP Growth/Capita (%),GDP,0.325,Rest of World
Palau,1856,GDP Growth/Capita (%),GDP,0.325,Rest of World
Palau,1857,GDP Growth/Capita (%),GDP,0.325,Rest of World
Palau,1858,GDP Growth/Capita (%),GDP,0.325,Rest of World
Palau,1859,GDP Growth/Capita (%),GDP,0.325,Rest of World
Palau,1860,GDP Growth/Capita (%),GDP,0.325,Rest of World
Palau,1861,GDP Growth/Capita (%),GDP,0.325,Rest of World
Palau,1862,GDP Growth/Capita (%),GDP,0.325,Rest of World
Palau,1863,GDP Growth/Capita (%),GDP,0.325,Rest of World
Palau,1864,GDP Growth/Capita (%),GDP,0.325,Rest of World
Palau,1865,GDP Growth/Capita (%),GDP,0.325,Rest of World
Palau,1866,GDP Growth/Capita (%),GDP,0.325,Rest of World
Palau,1867,GDP Growth/Capita (%),GDP,0.325,Rest of World
Palau,1868,GDP Growth/Capita (%),GDP,0.325,Rest of World
Palau,1869,GDP Growth/Capita (%),GDP,0.325,Rest of World
Palau,1870,GDP Growth/Capita (%),GDP,0.325,Rest of World
Palau,1871,GDP Growth/Capita (%),GDP,0.325,Rest of World
Palau,1872,GDP Growth/Capita (%),GDP,0.325,Rest of World
Palau,1873,GDP Growth/Capita (%),GDP,0.325,Rest of World
Palau,1874,GDP Growth/Capita (%),GDP,0.325,Rest of World
Palau,1875,GDP Growth/Capita (%),GDP,0.325,Rest of World
Palau,1876,GDP Growth/Capita (%),GDP,0.325,Rest of World
Palau,1877,GDP Growth/Capita (%),GDP,0.325,Rest of World
Palau,1878,GDP Growth/Capita (%),GDP,0.325,Rest of World
Palau,1879,GDP Growth/Capita (%),GDP,0.325,Rest of World
Palau,1880,GDP Growth/Capita (%),GDP,0.325,Rest of World
Palau,1881,GDP Growth/Capita (%),GDP,0.325,Rest of World
Palau,1882,GDP Growth/Capita (%),GDP,0.325,Rest of World
Palau,1883,GDP Growth/Capita (%),GDP,0.325,Rest of World
Palau,1884,GDP Growth/Capita (%),GDP,0.325,Rest of World
Palau,1885,GDP Growth/Capita (%),GDP,0.325,Rest of World
Palau,1886,GDP Growth/Capita (%),GDP,0.325,Rest of World
Palau,1887,GDP Growth/Capita (%),GDP,0.325,Rest of World
Palau,1888,GDP Growth/Capita (%),GDP,0.325,Rest of World
Palau,1889,GDP Growth/Capita (%),GDP,0.325,Rest of World
Palau,1890,GDP Growth/Capita (%),GDP,0.325,Rest of World
Palau,1891,GDP Growth/Capita (%),GDP,0.325,Rest of World
Palau,1892,GDP Growth/Capita (%),GDP,0.325,Rest of World
Palau,1893,GDP Growth/Capita (%),GDP,0.325,Rest of World
Palau,1894,GDP Growth/Capita (%),GDP,0.325,Rest of World
Palau,1895,GDP Growth/Capita (%),GDP,0.325,Rest of World
Palau,1896,GDP Growth/Capita (%),GDP,0.325,Rest of World
Palau,1897,GDP Growth/Capita (%),GDP,0.325,Rest of World
Palau,1898,GDP Growth/Capita (%),GDP,0.325,Rest of World
Palau,1899,GDP Growth/Capita (%),GDP,0.325,Rest of World
Palau,1900,GDP Growth/Capita (%),GDP,0.325,Rest of World
Palau,1901,GDP Growth/Capita (%),GDP,0.325,Rest of World
Palau,1902,GDP Growth/Capita (%),GDP,0.325,Rest of World
Palau,1903,GDP Growth/Capita (%),GDP,0.325,Rest of World
Palau,1904,GDP Growth/Capita (%),GDP,0.325,Rest of World
Palau,1905,GDP Growth/Capita (%),GDP,0.325,Rest of World
Palau,1906,GDP Growth/Capita (%),GDP,0.325,Rest of World
Palau,1907,GDP Growth/Capita (%),GDP,0.325,Rest of World
Palau,1908,GDP Growth/Capita (%),GDP,0.325,Rest of World
Palau,1909,GDP Growth/Capita (%),GDP,0.325,Rest of World
Palau,1910,GDP Growth/Capita (%),GDP,0.325,Rest of World
Palau,1911,GDP Growth/Capita (%),GDP,0.325,Rest of World
Palau,1912,GDP Growth/Capita (%),GDP,0.325,Rest of World
Palau,1913,GDP Growth/Capita (%),GDP,0.325,Rest of World
Palau,1914,GDP Growth/Capita (%),GDP,5.63,Rest of World
Palau,1915,GDP Growth/Capita (%),GDP,5.63,Rest of World
Palau,1916,GDP Growth/Capita (%),GDP,5.63,Rest of World
Palau,1917,GDP Growth/Capita (%),GDP,5.63,Rest of World
Palau,1918,GDP Growth/Capita (%),GDP,5.63,Rest of World
Palau,1919,GDP Growth/Capita (%),GDP,5.63,Rest of World
Palau,1920,GDP Growth/Capita (%),GDP,5.63,Rest of World
Palau,1921,GDP Growth/Capita (%),GDP,5.63,Rest of World
Palau,1922,GDP Growth/Capita (%),GDP,5.63,Rest of World
Palau,1923,GDP Growth/Capita (%),GDP,5.63,Rest of World
Palau,1924,GDP Growth/Capita (%),GDP,5.63,Rest of World
Palau,1925,GDP Growth/Capita (%),GDP,5.63,Rest of World
Palau,1926,GDP Growth/Capita (%),GDP,5.63,Rest of World
Palau,1927,GDP Growth/Capita (%),GDP,5.63,Rest of World
Palau,1928,GDP Growth/Capita (%),GDP,5.63,Rest of World
Palau,1929,GDP Growth/Capita (%),GDP,5.63,Rest of World
Palau,1930,GDP Growth/Capita (%),GDP,5.63,Rest of World
Palau,1931,GDP Growth/Capita (%),GDP,5.63,Rest of World
Palau,1932,GDP Growth/Capita (%),GDP,5.63,Rest of World
Palau,1933,GDP Growth/Capita (%),GDP,5.63,Rest of World
Palau,1934,GDP Growth/Capita (%),GDP,5.63,Rest of World
Palau,1935,GDP Growth/Capita (%),GDP,5.63,Rest of World
Palau,1936,GDP Growth/Capita (%),GDP,5.63,Rest of World
Palau,1937,GDP Growth/Capita (%),GDP,5.63,Rest of World
Palau,1938,GDP Growth/Capita (%),GDP,5.63,Rest of World
Palau,1939,GDP Growth/Capita (%),GDP,5.63,Rest of World
Palau,1940,GDP Growth/Capita (%),GDP,5.63,Rest of World
Palau,1941,GDP Growth/Capita (%),GDP,5.63,Rest of World
Palau,1942,GDP Growth/Capita (%),GDP,5.63,Rest of World
Palau,1943,GDP Growth/Capita (%),GDP,5.63,Rest of World
Palau,1944,GDP Growth/Capita (%),GDP,5.63,Rest of World
Palau,1945,GDP Growth/Capita (%),GDP,5.63,Rest of World
Palau,1946,GDP Growth/Capita (%),GDP,5.63,Rest of World
Palau,1947,GDP Growth/Capita (%),GDP,5.63,Rest of World
Palau,1948,GDP Growth/Capita (%),GDP,5.63,Rest of World
Palau,1949,GDP Growth/Capita (%),GDP,5.63,Rest of World
Palau,1950,GDP Growth/Capita (%),GDP,5.63,Rest of World
Palau,1951,GDP Growth/Capita (%),GDP,5.63,Rest of World
Palau,1952,GDP Growth/Capita (%),GDP,5.63,Rest of World
Palau,1953,GDP Growth/Capita (%),GDP,5.63,Rest of World
Palau,1954,GDP Growth/Capita (%),GDP,5.63,Rest of World
Palau,1955,GDP Growth/Capita (%),GDP,5.63,Rest of World
Palau,1956,GDP Growth/Capita (%),GDP,5.63,Rest of World
Palau,1957,GDP Growth/Capita (%),GDP,5.63,Rest of World
Palau,1958,GDP Growth/Capita (%),GDP,5.63,Rest of World
Palau,1959,GDP Growth/Capita (%),GDP,5.63,Rest of World
Palau,1960,GDP Growth/Capita (%),GDP,5.63,Rest of World
Palau,1961,GDP Growth/Capita (%),GDP,5.63,Rest of World
Palau,1962,GDP Growth/Capita (%),GDP,5.63,Rest of World
Palau,1963,GDP Growth/Capita (%),GDP,5.63,Rest of World
Palau,1964,GDP Growth/Capita (%),GDP,5.63,Rest of World
Palau,1965,GDP Growth/Capita (%),GDP,5.63,Rest of World
Palau,1966,GDP Growth/Capita (%),GDP,5.63,Rest of World
Palau,1967,GDP Growth/Capita (%),GDP,5.63,Rest of World
Palau,1968,GDP Growth/Capita (%),GDP,5.63,Rest of World
Palau,1969,GDP Growth/Capita (%),GDP,5.63,Rest of World
Palau,1970,GDP Growth/Capita (%),GDP,5.63,Rest of World
Palau,1971,GDP Growth/Capita (%),GDP,-3.6,Rest of World
Palau,1972,GDP Growth/Capita (%),GDP,10.1,Rest of World
Palau,1973,GDP Growth/Capita (%),GDP,19.4,Rest of World
Palau,1974,GDP Growth/Capita (%),GDP,43.2,Rest of World
Palau,1975,GDP Growth/Capita (%),GDP,4.54,Rest of World
Palau,1976,GDP Growth/Capita (%),GDP,-27.1,Rest of World
Palau,1977,GDP Growth/Capita (%),GDP,-4.7,Rest of World
Palau,1978,GDP Growth/Capita (%),GDP,1.0,Rest of World
Palau,1979,GDP Growth/Capita (%),GDP,-9.65,Rest of World
Palau,1980,GDP Growth/Capita (%),GDP,-46.3,Rest of World
Palau,1981,GDP Growth/Capita (%),GDP,-11.7,Rest of World
Palau,1982,GDP Growth/Capita (%),GDP,1.28,Rest of World
Palau,1983,GDP Growth/Capita (%),GDP,-3.5,Rest of World
Palau,1984,GDP Growth/Capita (%),GDP,-0.191,Rest of World
Palau,1985,GDP Growth/Capita (%),GDP,-11.3,Rest of World
Palau,1986,GDP Growth/Capita (%),GDP,-2.46,Rest of World
Palau,1987,GDP Growth/Capita (%),GDP,-2.87,Rest of World
Palau,1988,GDP Growth/Capita (%),GDP,19.0,Rest of World
Palau,1989,GDP Growth/Capita (%),GDP,2.23,Rest of World
Palau,1990,GDP Growth/Capita (%),GDP,4.74,Rest of World
Palau,1991,GDP Growth/Capita (%),GDP,-6.07,Rest of World
Palau,1992,GDP Growth/Capita (%),GDP,-8.79,Rest of World
Palau,1993,GDP Growth/Capita (%),GDP,-14.7,Rest of World
Palau,1994,GDP Growth/Capita (%),GDP,4.34,Rest of World
Palau,1995,GDP Growth/Capita (%),GDP,7.84,Rest of World
Palau,1996,GDP Growth/Capita (%),GDP,7.38,Rest of World
Palau,1997,GDP Growth/Capita (%),GDP,-0.475,Rest of World
Palau,1998,GDP Growth/Capita (%),GDP,-0.602,Rest of World
Palau,1999,GDP Growth/Capita (%),GDP,-7.52,Rest of World
Palau,2000,GDP Growth/Capita (%),GDP,-1.55,Rest of World
Palau,2001,GDP Growth/Capita (%),GDP,-0.133,Rest of World
Palau,2002,GDP Growth/Capita (%),GDP,-4.5,Rest of World
Palau,2003,GDP Growth/Capita (%),GDP,-2.03,Rest of World
Palau,2004,GDP Growth/Capita (%),GDP,4.29,Rest of World
Palau,2005,GDP Growth/Capita (%),GDP,4.95,Rest of World
Palau,2006,GDP Growth/Capita (%),GDP,2.46,Rest of World
Palau,2007,GDP Growth/Capita (%),GDP,1.56,Rest of World
Palau,2008,GDP Growth/Capita (%),GDP,-1.54,Rest of World
Palau,2009,GDP Growth/Capita (%),GDP,2.3,Rest of World
Palau,2010,GDP Growth/Capita (%),GDP,1.37,Rest of World
Palau,2011,GDP Growth/Capita (%),GDP,1.12,Rest of World
Palau,2012,GDP Growth/Capita (%),GDP,7.53,Rest of World
Palau,2013,GDP Growth/Capita (%),GDP,0.214,Rest of World
Palau,2014,GDP Growth/Capita (%),GDP,0.743,Rest of World
Palau,2015,GDP Growth/Capita (%),GDP,1.19,Rest of World
Palau,2016,GDP Growth/Capita (%),GDP,1.48,Rest of World
Palau,2017,GDP Growth/Capita (%),GDP,1.48,Rest of World
Palau,2018,GDP Growth/Capita (%),GDP,1.19,Rest of World
Palau,2019,GDP Growth/Capita (%),GDP,1.19,Rest of World
Palestine,1801,GDP Growth/Capita (%),GDP,0.0236,Rest of World
Palestine,1802,GDP Growth/Capita (%),GDP,0.0236,Rest of World
Palestine,1803,GDP Growth/Capita (%),GDP,0.0236,Rest of World
Palestine,1804,GDP Growth/Capita (%),GDP,0.0236,Rest of World
Palestine,1805,GDP Growth/Capita (%),GDP,0.0236,Rest of World
Palestine,1806,GDP Growth/Capita (%),GDP,0.0236,Rest of World
Palestine,1807,GDP Growth/Capita (%),GDP,0.0236,Rest of World
Palestine,1808,GDP Growth/Capita (%),GDP,0.0236,Rest of World
Palestine,1809,GDP Growth/Capita (%),GDP,0.0236,Rest of World
Palestine,1810,GDP Growth/Capita (%),GDP,0.0236,Rest of World
Palestine,1811,GDP Growth/Capita (%),GDP,0.0236,Rest of World
Palestine,1812,GDP Growth/Capita (%),GDP,0.0236,Rest of World
Palestine,1813,GDP Growth/Capita (%),GDP,0.0236,Rest of World
Palestine,1814,GDP Growth/Capita (%),GDP,0.0236,Rest of World
Palestine,1815,GDP Growth/Capita (%),GDP,0.0236,Rest of World
Palestine,1816,GDP Growth/Capita (%),GDP,0.0236,Rest of World
Palestine,1817,GDP Growth/Capita (%),GDP,0.0236,Rest of World
Palestine,1818,GDP Growth/Capita (%),GDP,0.0236,Rest of World
Palestine,1819,GDP Growth/Capita (%),GDP,0.0236,Rest of World
Palestine,1820,GDP Growth/Capita (%),GDP,0.0236,Rest of World
Palestine,1821,GDP Growth/Capita (%),GDP,0.582,Rest of World
Palestine,1822,GDP Growth/Capita (%),GDP,0.582,Rest of World
Palestine,1823,GDP Growth/Capita (%),GDP,0.582,Rest of World
Palestine,1824,GDP Growth/Capita (%),GDP,0.582,Rest of World
Palestine,1825,GDP Growth/Capita (%),GDP,0.582,Rest of World
Palestine,1826,GDP Growth/Capita (%),GDP,0.582,Rest of World
Palestine,1827,GDP Growth/Capita (%),GDP,0.582,Rest of World
Palestine,1828,GDP Growth/Capita (%),GDP,0.582,Rest of World
Palestine,1829,GDP Growth/Capita (%),GDP,0.582,Rest of World
Palestine,1830,GDP Growth/Capita (%),GDP,0.582,Rest of World
Palestine,1831,GDP Growth/Capita (%),GDP,0.582,Rest of World
Palestine,1832,GDP Growth/Capita (%),GDP,0.582,Rest of World
Palestine,1833,GDP Growth/Capita (%),GDP,0.582,Rest of World
Palestine,1834,GDP Growth/Capita (%),GDP,0.582,Rest of World
Palestine,1835,GDP Growth/Capita (%),GDP,0.582,Rest of World
Palestine,1836,GDP Growth/Capita (%),GDP,0.582,Rest of World
Palestine,1837,GDP Growth/Capita (%),GDP,0.582,Rest of World
Palestine,1838,GDP Growth/Capita (%),GDP,0.582,Rest of World
Palestine,1839,GDP Growth/Capita (%),GDP,0.582,Rest of World
Palestine,1840,GDP Growth/Capita (%),GDP,0.582,Rest of World
Palestine,1841,GDP Growth/Capita (%),GDP,0.582,Rest of World
Palestine,1842,GDP Growth/Capita (%),GDP,0.582,Rest of World
Palestine,1843,GDP Growth/Capita (%),GDP,0.582,Rest of World
Palestine,1844,GDP Growth/Capita (%),GDP,0.582,Rest of World
Palestine,1845,GDP Growth/Capita (%),GDP,0.582,Rest of World
Palestine,1846,GDP Growth/Capita (%),GDP,0.582,Rest of World
Palestine,1847,GDP Growth/Capita (%),GDP,0.582,Rest of World
Palestine,1848,GDP Growth/Capita (%),GDP,0.582,Rest of World
Palestine,1849,GDP Growth/Capita (%),GDP,0.582,Rest of World
Palestine,1850,GDP Growth/Capita (%),GDP,0.582,Rest of World
Palestine,1851,GDP Growth/Capita (%),GDP,0.582,Rest of World
Palestine,1852,GDP Growth/Capita (%),GDP,0.582,Rest of World
Palestine,1853,GDP Growth/Capita (%),GDP,0.582,Rest of World
Palestine,1854,GDP Growth/Capita (%),GDP,0.582,Rest of World
Palestine,1855,GDP Growth/Capita (%),GDP,0.582,Rest of World
Palestine,1856,GDP Growth/Capita (%),GDP,0.582,Rest of World
Palestine,1857,GDP Growth/Capita (%),GDP,0.582,Rest of World
Palestine,1858,GDP Growth/Capita (%),GDP,0.582,Rest of World
Palestine,1859,GDP Growth/Capita (%),GDP,0.582,Rest of World
Palestine,1860,GDP Growth/Capita (%),GDP,0.582,Rest of World
Palestine,1861,GDP Growth/Capita (%),GDP,0.582,Rest of World
Palestine,1862,GDP Growth/Capita (%),GDP,0.582,Rest of World
Palestine,1863,GDP Growth/Capita (%),GDP,0.582,Rest of World
Palestine,1864,GDP Growth/Capita (%),GDP,0.582,Rest of World
Palestine,1865,GDP Growth/Capita (%),GDP,0.582,Rest of World
Palestine,1866,GDP Growth/Capita (%),GDP,0.582,Rest of World
Palestine,1867,GDP Growth/Capita (%),GDP,0.582,Rest of World
Palestine,1868,GDP Growth/Capita (%),GDP,0.582,Rest of World
Palestine,1869,GDP Growth/Capita (%),GDP,0.582,Rest of World
Palestine,1870,GDP Growth/Capita (%),GDP,0.582,Rest of World
Palestine,1871,GDP Growth/Capita (%),GDP,0.582,Rest of World
Palestine,1872,GDP Growth/Capita (%),GDP,0.582,Rest of World
Palestine,1873,GDP Growth/Capita (%),GDP,0.582,Rest of World
Palestine,1874,GDP Growth/Capita (%),GDP,0.582,Rest of World
Palestine,1875,GDP Growth/Capita (%),GDP,0.582,Rest of World
Palestine,1876,GDP Growth/Capita (%),GDP,0.582,Rest of World
Palestine,1877,GDP Growth/Capita (%),GDP,0.582,Rest of World
Palestine,1878,GDP Growth/Capita (%),GDP,0.582,Rest of World
Palestine,1879,GDP Growth/Capita (%),GDP,0.582,Rest of World
Palestine,1880,GDP Growth/Capita (%),GDP,0.582,Rest of World
Palestine,1881,GDP Growth/Capita (%),GDP,0.582,Rest of World
Palestine,1882,GDP Growth/Capita (%),GDP,0.582,Rest of World
Palestine,1883,GDP Growth/Capita (%),GDP,0.582,Rest of World
Palestine,1884,GDP Growth/Capita (%),GDP,0.582,Rest of World
Palestine,1885,GDP Growth/Capita (%),GDP,0.582,Rest of World
Palestine,1886,GDP Growth/Capita (%),GDP,0.582,Rest of World
Palestine,1887,GDP Growth/Capita (%),GDP,0.582,Rest of World
Palestine,1888,GDP Growth/Capita (%),GDP,0.582,Rest of World
Palestine,1889,GDP Growth/Capita (%),GDP,0.582,Rest of World
Palestine,1890,GDP Growth/Capita (%),GDP,0.582,Rest of World
Palestine,1891,GDP Growth/Capita (%),GDP,0.582,Rest of World
Palestine,1892,GDP Growth/Capita (%),GDP,0.582,Rest of World
Palestine,1893,GDP Growth/Capita (%),GDP,0.582,Rest of World
Palestine,1894,GDP Growth/Capita (%),GDP,0.582,Rest of World
Palestine,1895,GDP Growth/Capita (%),GDP,0.582,Rest of World
Palestine,1896,GDP Growth/Capita (%),GDP,0.582,Rest of World
Palestine,1897,GDP Growth/Capita (%),GDP,0.582,Rest of World
Palestine,1898,GDP Growth/Capita (%),GDP,0.582,Rest of World
Palestine,1899,GDP Growth/Capita (%),GDP,0.582,Rest of World
Palestine,1900,GDP Growth/Capita (%),GDP,0.582,Rest of World
Palestine,1901,GDP Growth/Capita (%),GDP,0.582,Rest of World
Palestine,1902,GDP Growth/Capita (%),GDP,0.582,Rest of World
Palestine,1903,GDP Growth/Capita (%),GDP,0.582,Rest of World
Palestine,1904,GDP Growth/Capita (%),GDP,0.582,Rest of World
Palestine,1905,GDP Growth/Capita (%),GDP,0.582,Rest of World
Palestine,1906,GDP Growth/Capita (%),GDP,0.582,Rest of World
Palestine,1907,GDP Growth/Capita (%),GDP,0.582,Rest of World
Palestine,1908,GDP Growth/Capita (%),GDP,0.582,Rest of World
Palestine,1909,GDP Growth/Capita (%),GDP,0.582,Rest of World
Palestine,1910,GDP Growth/Capita (%),GDP,0.582,Rest of World
Palestine,1911,GDP Growth/Capita (%),GDP,0.582,Rest of World
Palestine,1912,GDP Growth/Capita (%),GDP,0.582,Rest of World
Palestine,1913,GDP Growth/Capita (%),GDP,0.582,Rest of World
Palestine,1914,GDP Growth/Capita (%),GDP,0.279,Rest of World
Palestine,1915,GDP Growth/Capita (%),GDP,0.279,Rest of World
Palestine,1916,GDP Growth/Capita (%),GDP,0.279,Rest of World
Palestine,1917,GDP Growth/Capita (%),GDP,0.279,Rest of World
Palestine,1918,GDP Growth/Capita (%),GDP,0.279,Rest of World
Palestine,1919,GDP Growth/Capita (%),GDP,0.279,Rest of World
Palestine,1920,GDP Growth/Capita (%),GDP,0.279,Rest of World
Palestine,1921,GDP Growth/Capita (%),GDP,0.279,Rest of World
Palestine,1922,GDP Growth/Capita (%),GDP,0.279,Rest of World
Palestine,1923,GDP Growth/Capita (%),GDP,0.279,Rest of World
Palestine,1924,GDP Growth/Capita (%),GDP,0.279,Rest of World
Palestine,1925,GDP Growth/Capita (%),GDP,0.279,Rest of World
Palestine,1926,GDP Growth/Capita (%),GDP,0.279,Rest of World
Palestine,1927,GDP Growth/Capita (%),GDP,0.279,Rest of World
Palestine,1928,GDP Growth/Capita (%),GDP,0.279,Rest of World
Palestine,1929,GDP Growth/Capita (%),GDP,0.279,Rest of World
Palestine,1930,GDP Growth/Capita (%),GDP,0.279,Rest of World
Palestine,1931,GDP Growth/Capita (%),GDP,0.279,Rest of World
Palestine,1932,GDP Growth/Capita (%),GDP,0.279,Rest of World
Palestine,1933,GDP Growth/Capita (%),GDP,0.279,Rest of World
Palestine,1934,GDP Growth/Capita (%),GDP,0.279,Rest of World
Palestine,1935,GDP Growth/Capita (%),GDP,0.279,Rest of World
Palestine,1936,GDP Growth/Capita (%),GDP,0.279,Rest of World
Palestine,1937,GDP Growth/Capita (%),GDP,0.279,Rest of World
Palestine,1938,GDP Growth/Capita (%),GDP,0.279,Rest of World
Palestine,1939,GDP Growth/Capita (%),GDP,0.279,Rest of World
Palestine,1940,GDP Growth/Capita (%),GDP,0.279,Rest of World
Palestine,1941,GDP Growth/Capita (%),GDP,0.279,Rest of World
Palestine,1942,GDP Growth/Capita (%),GDP,0.279,Rest of World
Palestine,1943,GDP Growth/Capita (%),GDP,0.279,Rest of World
Palestine,1944,GDP Growth/Capita (%),GDP,0.279,Rest of World
Palestine,1945,GDP Growth/Capita (%),GDP,0.279,Rest of World
Palestine,1946,GDP Growth/Capita (%),GDP,0.279,Rest of World
Palestine,1947,GDP Growth/Capita (%),GDP,0.279,Rest of World
Palestine,1948,GDP Growth/Capita (%),GDP,0.279,Rest of World
Palestine,1949,GDP Growth/Capita (%),GDP,0.279,Rest of World
Palestine,1950,GDP Growth/Capita (%),GDP,0.279,Rest of World
Palestine,1951,GDP Growth/Capita (%),GDP,3.97,Rest of World
Palestine,1952,GDP Growth/Capita (%),GDP,3.72,Rest of World
Palestine,1953,GDP Growth/Capita (%),GDP,3.65,Rest of World
Palestine,1954,GDP Growth/Capita (%),GDP,3.97,Rest of World
Palestine,1955,GDP Growth/Capita (%),GDP,3.74,Rest of World
Palestine,1956,GDP Growth/Capita (%),GDP,3.74,Rest of World
Palestine,1957,GDP Growth/Capita (%),GDP,3.95,Rest of World
Palestine,1958,GDP Growth/Capita (%),GDP,3.74,Rest of World
Palestine,1959,GDP Growth/Capita (%),GDP,3.73,Rest of World
Palestine,1960,GDP Growth/Capita (%),GDP,3.75,Rest of World
Palestine,1961,GDP Growth/Capita (%),GDP,3.88,Rest of World
Palestine,1962,GDP Growth/Capita (%),GDP,3.78,Rest of World
Palestine,1963,GDP Growth/Capita (%),GDP,3.8,Rest of World
Palestine,1964,GDP Growth/Capita (%),GDP,3.75,Rest of World
Palestine,1965,GDP Growth/Capita (%),GDP,3.76,Rest of World
Palestine,1966,GDP Growth/Capita (%),GDP,3.85,Rest of World
Palestine,1967,GDP Growth/Capita (%),GDP,3.83,Rest of World
Palestine,1968,GDP Growth/Capita (%),GDP,3.82,Rest of World
Palestine,1969,GDP Growth/Capita (%),GDP,3.26,Rest of World
Palestine,1970,GDP Growth/Capita (%),GDP,3.19,Rest of World
